record_ID,sku_id,day,month,year,cost,predicted_demand
219527,245338,13,8,2025,391.1625,48
219551,245338,13,8,2025,401.85,40
219572,245338,13,8,2025,391.1625,39
219593,245338,13,8,2025,469.5375,50
219620,245338,13,8,2025,469.5375,57
219643,245338,13,8,2025,391.1625,48
219665,245338,13,8,2025,391.1625,40
219696,245338,13,8,2025,469.5375,50
219715,245338,13,8,2025,391.1625,49
219743,245338,13,8,2025,469.5375,55
219785,245338,13,8,2025,469.5375,57
219805,245338,13,8,2025,469.5375,62
219823,245338,13,8,2025,391.1625,50
219847,245338,13,8,2025,401.85,39
219891,245338,13,8,2025,469.5375,50
219917,245338,13,8,2025,391.1625,49
219938,245338,13,8,2025,391.1625,40
219959,245338,13,8,2025,401.85,39
219982,245338,13,8,2025,401.85,39
220040,245338,13,8,2025,469.5375,51
220077,245338,13,8,2025,391.1625,46
220101,245338,13,8,2025,391.1625,40
220121,245338,13,8,2025,401.85,39
220139,245338,13,8,2025,391.1625,39
220161,245338,13,8,2025,401.85,39
220183,245338,13,8,2025,469.5375,51
220206,245338,13,8,2025,401.85,46
220226,245338,13,8,2025,401.85,40
220249,245338,13,8,2025,401.85,39
220267,245338,13,8,2025,469.5375,50
220288,245338,13,8,2025,469.5375,57
220310,245338,13,8,2025,469.5375,62
220337,245338,13,8,2025,469.5375,62
220361,245338,13,8,2025,391.1625,49
220381,245338,13,8,2025,391.1625,39
220414,245338,13,8,2025,469.5375,50
220434,245338,13,8,2025,469.5375,56
220455,245338,13,8,2025,469.5375,62
220497,245338,13,8,2025,401.85,50
220544,245338,13,8,2025,469.5375,54
220567,245338,13,8,2025,469.5375,56
220585,245338,13,8,2025,469.5375,67
220611,245338,13,8,2025,469.5375,65
220635,245338,13,8,2025,391.1625,52
220655,245338,13,8,2025,391.1625,39
220695,245338,13,8,2025,391.1625,39
220715,245338,13,8,2025,469.5375,50
220737,245338,13,8,2025,469.5375,57
220756,245338,13,8,2025,469.5375,62
220777,245338,13,8,2025,391.1625,50
220802,245338,13,8,2025,469.5375,54
220826,245338,13,8,2025,401.85,49
220866,245338,20,8,2025,469.5375,45
220891,245338,20,8,2025,401.85,49
220916,245338,20,8,2025,391.1625,38
220943,245338,20,8,2025,469.5375,43
220967,245338,20,8,2025,469.5375,51
220990,245338,20,8,2025,469.5375,53
221016,245338,20,8,2025,391.1625,50
221036,245338,20,8,2025,391.1625,38
221060,245338,20,8,2025,391.1625,41
221099,245338,20,8,2025,401.85,41
221119,245338,20,8,2025,469.5375,43
221140,245338,20,8,2025,469.5375,50
221159,245338,20,8,2025,391.1625,48
221183,245338,20,8,2025,401.85,39
221205,245338,20,8,2025,391.1625,41
221226,245338,20,8,2025,469.5375,43
221253,245338,20,8,2025,469.5375,50
221276,245338,20,8,2025,391.1625,48
221298,245338,20,8,2025,391.1625,39
221329,245338,20,8,2025,469.5375,43
221348,245338,20,8,2025,391.1625,53
221376,245338,20,8,2025,469.5375,45
221419,245338,20,8,2025,469.5375,50
221439,245338,20,8,2025,469.5375,53
221457,245338,20,8,2025,391.1625,50
221481,245338,20,8,2025,401.85,38
221525,245338,20,8,2025,469.5375,44
221551,245338,20,8,2025,391.1625,53
221572,245338,20,8,2025,391.1625,39
221593,245338,20,8,2025,401.85,39
221616,245338,20,8,2025,401.85,41
221674,245338,20,8,2025,469.5375,43
221711,245338,20,8,2025,391.1625,48
221736,245338,20,8,2025,391.1625,39
221757,245338,20,8,2025,401.85,39
221775,245338,20,8,2025,391.1625,41
221797,245338,20,8,2025,401.85,39
221819,245338,20,8,2025,469.5375,43
221842,245338,20,8,2025,401.85,48
221862,245338,20,8,2025,401.85,39
221885,245338,20,8,2025,401.85,39
221904,245338,20,8,2025,469.5375,43
221925,245338,20,8,2025,469.5375,50
221947,245338,20,8,2025,469.5375,53
221972,245338,20,8,2025,469.5375,53
221996,245338,20,8,2025,391.1625,50
222016,245338,20,8,2025,391.1625,38
222049,245338,20,8,2025,469.5375,44
222070,245338,20,8,2025,469.5375,51
222092,245338,20,8,2025,469.5375,53
222134,245338,20,8,2025,401.85,50
222181,245338,20,8,2025,469.5375,45
222204,245338,20,8,2025,469.5375,51
222222,245338,20,8,2025,469.5375,59
222248,245338,20,8,2025,469.5375,57
222272,245338,20,8,2025,391.1625,53
222292,245338,20,8,2025,391.1625,38
222332,245338,20,8,2025,391.1625,41
222352,245338,20,8,2025,469.5375,44
222374,245338,20,8,2025,469.5375,50
222393,245338,20,8,2025,469.5375,53
222414,245338,20,8,2025,391.1625,50
222439,245338,20,8,2025,469.5375,45
222464,245338,20,8,2025,401.85,53
222503,245338,27,8,2025,469.5375,45
222528,245338,27,8,2025,401.85,50
222553,245338,27,8,2025,391.1625,41
222580,245338,27,8,2025,469.5375,42
222604,245338,27,8,2025,469.5375,50
222628,245338,27,8,2025,469.5375,52
222654,245338,27,8,2025,391.1625,50
222674,245338,27,8,2025,391.1625,41
222698,245338,27,8,2025,391.1625,43
222737,245338,27,8,2025,401.85,43
222757,245338,27,8,2025,469.5375,42
222778,245338,27,8,2025,469.5375,49
222798,245338,27,8,2025,391.1625,50
222822,245338,27,8,2025,401.85,41
222844,245338,27,8,2025,391.1625,43
222865,245338,27,8,2025,469.5375,43
222893,245338,27,8,2025,469.5375,49
222916,245338,27,8,2025,391.1625,50
222938,245338,27,8,2025,391.1625,41
222969,245338,27,8,2025,469.5375,43
222988,245338,27,8,2025,391.1625,54
223016,245338,27,8,2025,469.5375,45
223059,245338,27,8,2025,469.5375,49
223079,245338,27,8,2025,469.5375,52
223097,245338,27,8,2025,391.1625,50
223121,245338,27,8,2025,401.85,41
223165,245338,27,8,2025,469.5375,43
223191,245338,27,8,2025,391.1625,54
223212,245338,27,8,2025,391.1625,41
223232,245338,27,8,2025,401.85,41
223255,245338,27,8,2025,401.85,43
223313,245338,27,8,2025,469.5375,42
223350,245338,27,8,2025,391.1625,50
223375,245338,27,8,2025,391.1625,41
223396,245338,27,8,2025,399.0,41
223415,245338,27,8,2025,391.1625,43
223437,245338,27,8,2025,401.85,41
223459,245338,27,8,2025,469.5375,42
223482,245338,27,8,2025,401.85,50
223502,245338,27,8,2025,401.85,41
223525,245338,27,8,2025,400.425,41
223543,245338,27,8,2025,469.5375,43
223564,245338,27,8,2025,469.5375,49
223586,245338,27,8,2025,469.5375,52
223613,245338,27,8,2025,469.5375,51
223637,245338,27,8,2025,391.1625,51
223657,245338,27,8,2025,391.1625,41
223690,245338,27,8,2025,469.5375,43
223711,245338,27,8,2025,469.5375,50
223733,245338,27,8,2025,469.5375,52
223775,245338,27,8,2025,401.85,50
223822,245338,27,8,2025,469.5375,45
223845,245338,27,8,2025,469.5375,50
223863,245338,27,8,2025,469.5375,57
223888,245338,27,8,2025,469.5375,54
223912,245338,27,8,2025,391.1625,53
223932,245338,27,8,2025,391.1625,41
223972,245338,27,8,2025,391.1625,43
223992,245338,27,8,2025,469.5375,43
224014,245338,27,8,2025,469.5375,49
224033,245338,27,8,2025,469.5375,52
224054,245338,27,8,2025,391.1625,50
224079,245338,27,8,2025,469.5375,45
224104,245338,27,8,2025,401.85,54
224144,245338,3,9,2025,469.5375,49
224169,245338,3,9,2025,401.85,53
224193,245338,3,9,2025,391.1625,45
224220,245338,3,9,2025,469.5375,45
224244,245338,3,9,2025,469.5375,52
224268,245338,3,9,2025,469.5375,57
224294,245338,3,9,2025,391.1625,54
224314,245338,3,9,2025,391.1625,45
224337,245338,3,9,2025,391.1625,46
224376,245338,3,9,2025,401.85,46
224396,245338,3,9,2025,469.5375,45
224417,245338,3,9,2025,469.5375,52
224437,245338,3,9,2025,391.1625,54
224461,245338,3,9,2025,401.85,46
224483,245338,3,9,2025,391.1625,46
224504,245338,3,9,2025,469.5375,45
224532,245338,3,9,2025,469.5375,52
224555,245338,3,9,2025,391.1625,54
224576,245338,3,9,2025,391.1625,46
224606,245338,3,9,2025,469.5375,45
224625,245338,3,9,2025,391.1625,56
224652,245338,3,9,2025,469.5375,49
224694,245338,3,9,2025,469.5375,52
224714,245338,3,9,2025,469.5375,57
224730,245338,3,9,2025,391.1625,54
224754,245338,3,9,2025,401.85,45
224798,245338,3,9,2025,469.5375,45
224823,245338,3,9,2025,391.1625,56
224843,245338,3,9,2025,391.1625,46
224863,245338,3,9,2025,401.85,45
224886,245338,3,9,2025,401.85,46
224944,245338,3,9,2025,469.5375,45
224981,245338,3,9,2025,391.1625,52
225005,245338,3,9,2025,391.1625,46
225026,245338,3,9,2025,401.85,45
225045,245338,3,9,2025,391.1625,46
225067,245338,3,9,2025,401.85,45
225089,245338,3,9,2025,469.5375,45
225112,245338,3,9,2025,401.85,52
225131,245338,3,9,2025,401.85,46
225154,245338,3,9,2025,401.85,45
225173,245338,3,9,2025,469.5375,45
225194,245338,3,9,2025,469.5375,52
225216,245338,3,9,2025,469.5375,57
225243,245338,3,9,2025,469.5375,55
225267,245338,3,9,2025,391.1625,53
225287,245338,3,9,2025,391.1625,45
225319,245338,3,9,2025,469.5375,45
225340,245338,3,9,2025,469.5375,52
225362,245338,3,9,2025,469.5375,57
225404,245338,3,9,2025,401.85,54
225451,245338,3,9,2025,469.5375,49
225474,245338,3,9,2025,469.5375,52
225492,245338,3,9,2025,469.5375,62
225517,245338,3,9,2025,469.5375,58
225541,245338,3,9,2025,391.1625,56
225561,245338,3,9,2025,391.1625,45
225601,245338,3,9,2025,391.1625,46
225621,245338,3,9,2025,469.5375,45
225643,245338,3,9,2025,469.5375,52
225662,245338,3,9,2025,469.5375,57
225683,245338,3,9,2025,391.1625,54
225708,245338,3,9,2025,469.5375,49
225733,245338,3,9,2025,401.85,56
225773,245338,10,9,2025,469.5375,56
225798,245338,10,9,2025,401.85,49
225823,245338,10,9,2025,391.1625,42
225850,245338,10,9,2025,469.5375,50
225874,245338,10,9,2025,469.5375,57
225897,245338,10,9,2025,469.5375,65
225923,245338,10,9,2025,391.1625,54
225943,245338,10,9,2025,391.1625,42
225967,245338,10,9,2025,391.1625,41
226005,245338,10,9,2025,401.85,41
226025,245338,10,9,2025,469.5375,50
226046,245338,10,9,2025,469.5375,58
226066,245338,10,9,2025,391.1625,53
226090,245338,10,9,2025,401.85,44
226112,245338,10,9,2025,391.1625,41
226133,245338,10,9,2025,469.5375,49
226161,245338,10,9,2025,469.5375,58
226184,245338,10,9,2025,391.1625,53
226206,245338,10,9,2025,391.1625,44
226237,245338,10,9,2025,469.5375,49
226256,245338,10,9,2025,391.1625,51
226284,245338,10,9,2025,469.5375,57
226326,245338,10,9,2025,469.5375,58
226346,245338,10,9,2025,469.5375,64
226364,245338,10,9,2025,391.1625,54
226388,245338,10,9,2025,401.85,42
226432,245338,10,9,2025,469.5375,50
226458,245338,10,9,2025,391.1625,51
226479,245338,10,9,2025,391.1625,45
226500,245338,10,9,2025,401.85,41
226523,245338,10,9,2025,401.85,41
226580,245338,10,9,2025,469.5375,50
226617,245338,10,9,2025,391.1625,49
226642,245338,10,9,2025,391.1625,44
226663,245338,10,9,2025,401.85,41
226681,245338,10,9,2025,391.1625,41
226703,245338,10,9,2025,401.85,41
226725,245338,10,9,2025,469.5375,50
226748,245338,10,9,2025,401.85,49
226768,245338,10,9,2025,401.85,44
226790,245338,10,9,2025,401.85,41
226807,245338,10,9,2025,469.5375,49
226828,245338,10,9,2025,469.5375,58
226850,245338,10,9,2025,469.5375,65
226876,245338,10,9,2025,469.5375,64
226899,245338,10,9,2025,391.1625,53
226919,245338,10,9,2025,391.1625,42
226952,245338,10,9,2025,469.5375,50
226973,245338,10,9,2025,469.5375,57
226994,245338,10,9,2025,469.5375,65
227036,245338,10,9,2025,401.85,54
227082,245338,10,9,2025,469.5375,56
227105,245338,10,9,2025,469.5375,57
227123,245338,10,9,2025,469.5375,71
227149,245338,10,9,2025,469.5375,69
227173,245338,10,9,2025,391.1625,57
227193,245338,10,9,2025,391.1625,42
227233,245338,10,9,2025,391.1625,41
227253,245338,10,9,2025,469.5375,50
227275,245338,10,9,2025,469.5375,58
227294,245338,10,9,2025,469.5375,65
227315,245338,10,9,2025,391.1625,54
227340,245338,10,9,2025,469.5375,56
227365,245338,10,9,2025,401.85,51
227405,245338,17,9,2025,469.5375,58
227430,245338,17,9,2025,401.85,53
227455,245338,17,9,2025,391.1625,42
227482,245338,17,9,2025,469.5375,56
227506,245338,17,9,2025,469.5375,64
227530,245338,17,9,2025,469.5375,66
227556,245338,17,9,2025,391.1625,55
227575,245338,17,9,2025,391.1625,42
227599,245338,17,9,2025,391.1625,45
227638,245338,17,9,2025,401.85,45
227658,245338,17,9,2025,469.5375,56
227679,245338,17,9,2025,469.5375,64
227699,245338,17,9,2025,391.1625,52
227723,245338,17,9,2025,401.85,43
227745,245338,17,9,2025,391.1625,45
227766,245338,17,9,2025,469.5375,57
227794,245338,17,9,2025,469.5375,64
227817,245338,17,9,2025,391.1625,52
227839,245338,17,9,2025,391.1625,43
227870,245338,17,9,2025,469.5375,57
227889,245338,17,9,2025,391.1625,57
227917,245338,17,9,2025,469.5375,58
227960,245338,17,9,2025,469.5375,64
227980,245338,17,9,2025,469.5375,66
227998,245338,17,9,2025,391.1625,55
228022,245338,17,9,2025,401.85,42
228066,245338,17,9,2025,469.5375,57
228092,245338,17,9,2025,391.1625,57
228112,245338,17,9,2025,391.1625,43
228132,245338,17,9,2025,401.85,44
228155,245338,17,9,2025,401.85,45
228212,245338,17,9,2025,469.5375,56
228249,245338,17,9,2025,391.1625,53
228274,245338,17,9,2025,391.1625,43
228295,245338,17,9,2025,401.85,44
228314,245338,17,9,2025,391.1625,45
228336,245338,17,9,2025,401.85,44
228358,245338,17,9,2025,469.5375,56
228381,245338,17,9,2025,401.85,53
228401,245338,17,9,2025,401.85,43
228424,245338,17,9,2025,401.85,44
228443,245338,17,9,2025,469.5375,57
228464,245338,17,9,2025,469.5375,64
228486,245338,17,9,2025,469.5375,66
228513,245338,17,9,2025,469.5375,67
228537,245338,17,9,2025,391.1625,55
228557,245338,17,9,2025,391.1625,42
228590,245338,17,9,2025,469.5375,57
228611,245338,17,9,2025,469.5375,64
228633,245338,17,9,2025,469.5375,66
228675,245338,17,9,2025,401.85,55
228722,245338,17,9,2025,469.5375,58
228745,245338,17,9,2025,469.5375,64
228763,245338,17,9,2025,469.5375,72
228789,245338,17,9,2025,469.5375,71
228813,245338,17,9,2025,391.1625,58
228833,245338,17,9,2025,391.1625,42
228873,245338,17,9,2025,391.1625,45
228893,245338,17,9,2025,469.5375,57
228915,245338,17,9,2025,469.5375,64
228934,245338,17,9,2025,469.5375,66
228955,245338,17,9,2025,391.1625,55
228980,245338,17,9,2025,469.5375,58
229005,245338,17,9,2025,401.85,57
229045,245338,24,9,2025,469.5375,45
229070,245338,24,9,2025,401.85,42
229095,245338,24,9,2025,391.1625,34
229122,245338,24,9,2025,469.5375,43
229146,245338,24,9,2025,469.5375,47
229170,245338,24,9,2025,469.5375,49
229196,245338,24,9,2025,391.1625,41
229216,245338,24,9,2025,391.1625,34
229240,245338,24,9,2025,391.1625,38
229279,245338,24,9,2025,401.85,38
229299,245338,24,9,2025,469.5375,43
229320,245338,24,9,2025,469.5375,47
229340,245338,24,9,2025,391.1625,41
229364,245338,24,9,2025,401.85,36
229385,245338,24,9,2025,391.1625,38
229406,245338,24,9,2025,469.5375,44
229434,245338,24,9,2025,469.5375,47
229457,245338,24,9,2025,391.1625,41
229479,245338,24,9,2025,391.1625,36
229509,245338,24,9,2025,469.5375,44
229528,245338,24,9,2025,391.1625,46
229556,245338,24,9,2025,469.5375,45
229599,245338,24,9,2025,469.5375,47
229619,245338,24,9,2025,469.5375,49
229637,245338,24,9,2025,391.1625,41
229661,245338,24,9,2025,401.85,34
229705,245338,24,9,2025,469.5375,44
229731,245338,24,9,2025,391.1625,46
229752,245338,24,9,2025,391.1625,36
229773,245338,24,9,2025,401.85,37
229796,245338,24,9,2025,401.85,38
229854,245338,24,9,2025,469.5375,43
229891,245338,24,9,2025,391.1625,42
229916,245338,24,9,2025,391.1625,36
229937,245338,24,9,2025,401.85,37
229956,245338,24,9,2025,391.1625,38
229978,245338,24,9,2025,401.85,37
230000,245338,24,9,2025,469.5375,43
230023,245338,24,9,2025,401.85,42
230043,245338,24,9,2025,401.85,36
230066,245338,24,9,2025,401.85,37
230085,245338,24,9,2025,469.5375,44
230106,245338,24,9,2025,469.5375,47
230128,245338,24,9,2025,469.5375,49
230155,245338,24,9,2025,469.5375,48
230179,245338,24,9,2025,391.1625,41
230199,245338,24,9,2025,391.1625,34
230232,245338,24,9,2025,469.5375,44
230252,245338,24,9,2025,469.5375,47
230274,245338,24,9,2025,469.5375,49
230315,245338,24,9,2025,401.85,41
230361,245338,24,9,2025,469.5375,45
230384,245338,24,9,2025,469.5375,47
230402,245338,24,9,2025,469.5375,54
230428,245338,24,9,2025,469.5375,51
230452,245338,24,9,2025,391.1625,44
230472,245338,24,9,2025,391.1625,34
230512,245338,24,9,2025,391.1625,38
230532,245338,24,9,2025,469.5375,44
230554,245338,24,9,2025,469.5375,47
230573,245338,24,9,2025,469.5375,49
230593,245338,24,9,2025,391.1625,41
230618,245338,24,9,2025,469.5375,45
230643,245338,24,9,2025,401.85,46
230683,245338,1,10,2025,469.5375,44
230708,245338,1,10,2025,401.85,40
230733,245338,1,10,2025,391.1625,35
230760,245338,1,10,2025,469.5375,39
230784,245338,1,10,2025,469.5375,44
230808,245338,1,10,2025,469.5375,49
230834,245338,1,10,2025,391.1625,43
230854,245338,1,10,2025,391.1625,35
230878,245338,1,10,2025,391.1625,36
230917,245338,1,10,2025,401.85,36
230937,245338,1,10,2025,469.5375,39
230958,245338,1,10,2025,469.5375,44
230978,245338,1,10,2025,391.1625,42
231002,245338,1,10,2025,401.85,37
231024,245338,1,10,2025,391.1625,36
231045,245338,1,10,2025,469.5375,39
231073,245338,1,10,2025,469.5375,44
231096,245338,1,10,2025,391.1625,42
231118,245338,1,10,2025,391.1625,37
231149,245338,1,10,2025,469.5375,39
231168,245338,1,10,2025,391.1625,43
231195,245338,1,10,2025,469.5375,44
231238,245338,1,10,2025,469.5375,44
231258,245338,1,10,2025,469.5375,49
231276,245338,1,10,2025,391.1625,43
231300,245338,1,10,2025,401.85,35
231344,245338,1,10,2025,469.5375,39
231370,245338,1,10,2025,391.1625,43
231391,245338,1,10,2025,391.1625,37
231412,245338,1,10,2025,401.85,35
231435,245338,1,10,2025,401.85,36
231492,245338,1,10,2025,469.5375,39
231529,245338,1,10,2025,391.1625,40
231554,245338,1,10,2025,391.1625,37
231575,245338,1,10,2025,401.85,35
231594,245338,1,10,2025,391.1625,36
231616,245338,1,10,2025,401.85,35
231638,245338,1,10,2025,469.5375,39
231661,245338,1,10,2025,401.85,40
231681,245338,1,10,2025,401.85,37
231704,245338,1,10,2025,401.85,35
231723,245338,1,10,2025,469.5375,39
231744,245338,1,10,2025,469.5375,44
231766,245338,1,10,2025,469.5375,49
231793,245338,1,10,2025,469.5375,49
231817,245338,1,10,2025,391.1625,43
231837,245338,1,10,2025,391.1625,35
231870,245338,1,10,2025,469.5375,39
231891,245338,1,10,2025,469.5375,44
231913,245338,1,10,2025,469.5375,49
231955,245338,1,10,2025,401.85,43
232002,245338,1,10,2025,469.5375,44
232025,245338,1,10,2025,469.5375,44
232043,245338,1,10,2025,469.5375,54
232069,245338,1,10,2025,469.5375,52
232093,245338,1,10,2025,391.1625,46
232113,245338,1,10,2025,391.1625,35
232153,245338,1,10,2025,391.1625,36
232173,245338,1,10,2025,469.5375,39
232195,245338,1,10,2025,469.5375,44
232214,245338,1,10,2025,469.5375,49
232235,245338,1,10,2025,391.1625,43
232260,245338,1,10,2025,469.5375,44
232285,245338,1,10,2025,401.85,43
212832,245387,16,7,2025,483.7875,32
212876,245387,16,7,2025,483.7875,45
212896,245387,16,7,2025,483.7875,40
212933,245387,16,7,2025,469.5375,53
212973,245387,16,7,2025,483.7875,29
212997,245387,16,7,2025,483.7875,43
213040,245387,16,7,2025,469.5375,44
213068,245387,16,7,2025,469.5375,50
213091,245387,16,7,2025,483.7875,30
213113,245387,16,7,2025,483.7875,45
213163,245387,16,7,2025,465.975,45
213191,245387,16,7,2025,469.5375,47
213254,245387,16,7,2025,469.5375,60
213296,245387,16,7,2025,483.7875,31
213340,245387,16,7,2025,469.5375,69
213366,245387,16,7,2025,483.7875,33
213387,245387,16,7,2025,483.7875,44
213488,245387,16,7,2025,469.5375,48
213550,245387,16,7,2025,483.7875,33
213612,245387,16,7,2025,483.7875,43
213700,245387,16,7,2025,483.7875,40
213762,245387,16,7,2025,469.5375,48
213789,245387,16,7,2025,469.5375,45
213833,245387,16,7,2025,483.7875,30
213866,245387,16,7,2025,469.5375,66
213909,245387,16,7,2025,469.5375,54
213932,245387,16,7,2025,465.2625,52
213951,245387,16,7,2025,483.7875,27
213998,245387,16,7,2025,469.5375,70
214021,245387,16,7,2025,469.5375,57
214065,245387,16,7,2025,469.5375,59
214088,245387,16,7,2025,483.7875,32
214148,245387,16,7,2025,483.7875,44
214168,245387,16,7,2025,469.5375,53
214209,245387,16,7,2025,469.5375,55
214230,245387,16,7,2025,483.7875,28
214255,245387,16,7,2025,469.5375,70
214320,245387,23,7,2025,469.5375,38
214345,245387,23,7,2025,483.7875,14
214370,245387,23,7,2025,472.3875,51
214397,245387,23,7,2025,456.7125,33
214421,245387,23,7,2025,469.5375,40
214444,245387,23,7,2025,469.5375,45
214470,245387,23,7,2025,483.7875,17
214514,245387,23,7,2025,483.7875,30
214534,245387,23,7,2025,483.7875,28
214573,245387,23,7,2025,469.5375,38
214614,245387,23,7,2025,483.7875,16
214638,245387,23,7,2025,483.7875,31
214680,245387,23,7,2025,431.775,26
214708,245387,23,7,2025,469.5375,32
214731,245387,23,7,2025,483.7875,14
214753,245387,23,7,2025,483.7875,29
214803,245387,23,7,2025,465.975,35
214830,245387,23,7,2025,469.5375,32
214893,245387,23,7,2025,469.5375,42
214935,245387,23,7,2025,483.7875,17
214979,245387,23,7,2025,469.5375,54
215005,245387,23,7,2025,483.7875,17
215026,245387,23,7,2025,483.7875,29
215128,245387,23,7,2025,469.5375,32
215189,245387,23,7,2025,483.7875,21
215251,245387,23,7,2025,483.7875,31
215339,245387,23,7,2025,483.7875,29
215401,245387,23,7,2025,469.5375,35
215428,245387,23,7,2025,455.2875,29
215472,245387,23,7,2025,483.7875,13
215505,245387,23,7,2025,469.5375,55
215547,245387,23,7,2025,469.5375,38
215570,245387,23,7,2025,465.2625,38
215589,245387,23,7,2025,483.7875,13
215635,245387,23,7,2025,469.5375,52
215658,245387,23,7,2025,460.9875,32
215702,245387,23,7,2025,456.7125,35
215726,245387,23,7,2025,483.7875,15
215785,245387,23,7,2025,483.7875,32
215805,245387,23,7,2025,436.7625,33
215846,245387,23,7,2025,453.15,27
215867,245387,23,7,2025,483.7875,14
215892,245387,23,7,2025,469.5375,50
215957,245387,30,7,2025,469.5375,35
215982,245387,30,7,2025,483.7875,11
216007,245387,30,7,2025,391.1625,40
216034,245387,30,7,2025,469.5375,29
216057,245387,30,7,2025,469.5375,43
216081,245387,30,7,2025,469.5375,43
216107,245387,30,7,2025,391.1625,36
216151,245387,30,7,2025,483.7875,14
216171,245387,30,7,2025,401.85,48
216209,245387,30,7,2025,469.5375,28
216250,245387,30,7,2025,391.1625,35
216274,245387,30,7,2025,401.85,26
216316,245387,30,7,2025,469.5375,30
216344,245387,30,7,2025,469.5375,40
216367,245387,30,7,2025,483.7875,13
216389,245387,30,7,2025,391.1625,42
216439,245387,30,7,2025,465.975,27
216467,245387,30,7,2025,469.5375,38
216530,245387,30,7,2025,469.5375,43
216572,245387,30,7,2025,401.85,36
216616,245387,30,7,2025,469.5375,29
216642,245387,30,7,2025,391.1625,40
216663,245387,30,7,2025,391.1625,26
216765,245387,30,7,2025,469.5375,31
216827,245387,30,7,2025,483.7875,19
216889,245387,30,7,2025,401.85,41
216975,245387,30,7,2025,401.85,25
217037,245387,30,7,2025,469.5375,32
217064,245387,30,7,2025,469.5375,42
217108,245387,30,7,2025,391.1625,33
217141,245387,30,7,2025,469.5375,28
217184,245387,30,7,2025,469.5375,40
217206,245387,30,7,2025,391.1625,33
217225,245387,30,7,2025,401.85,25
217271,245387,30,7,2025,469.5375,32
217294,245387,30,7,2025,469.5375,40
217338,245387,30,7,2025,469.5375,35
217362,245387,30,7,2025,391.1625,34
217422,245387,30,7,2025,391.1625,25
217442,245387,30,7,2025,469.5375,33
217483,245387,30,7,2025,469.5375,41
217504,245387,30,7,2025,391.1625,33
217529,245387,30,7,2025,469.5375,28
217594,245387,6,8,2025,469.5375,45
217619,245387,6,8,2025,401.85,42
217644,245387,6,8,2025,391.1625,36
217671,245387,6,8,2025,469.5375,36
217695,245387,6,8,2025,469.5375,46
217719,245387,6,8,2025,469.5375,45
217745,245387,6,8,2025,391.1625,45
217788,245387,6,8,2025,391.1625,34
217808,245387,6,8,2025,401.85,36
217847,245387,6,8,2025,469.5375,36
217888,245387,6,8,2025,391.1625,42
217912,245387,6,8,2025,401.85,36
217955,245387,6,8,2025,469.5375,35
217983,245387,6,8,2025,469.5375,46
218006,245387,6,8,2025,483.7875,20
218028,245387,6,8,2025,391.1625,52
218078,245387,6,8,2025,391.1625,34
218106,245387,6,8,2025,469.5375,36
218169,245387,6,8,2025,469.5375,46
218211,245387,6,8,2025,401.85,43
218254,245387,6,8,2025,469.5375,36
218280,245387,6,8,2025,391.1625,44
218301,245387,6,8,2025,391.1625,35
218403,245387,6,8,2025,469.5375,35
218465,245387,6,8,2025,391.1625,45
218527,245387,6,8,2025,401.85,36
218615,245387,6,8,2025,401.85,34
218677,245387,6,8,2025,469.5375,36
218704,245387,6,8,2025,469.5375,43
218748,245387,6,8,2025,391.1625,43
218781,245387,6,8,2025,469.5375,35
218824,245387,6,8,2025,469.5375,45
218846,245387,6,8,2025,391.1625,42
218864,245387,6,8,2025,401.85,36
218911,245387,6,8,2025,469.5375,36
218934,245387,6,8,2025,469.5375,46
218978,245387,6,8,2025,469.5375,45
219002,245387,6,8,2025,391.1625,45
219062,245387,6,8,2025,391.1625,34
219082,245387,6,8,2025,469.5375,36
219123,245387,6,8,2025,469.5375,46
219144,245387,6,8,2025,391.1625,43
219169,245387,6,8,2025,469.5375,36
219233,245387,13,8,2025,469.5375,45
219258,245387,13,8,2025,401.85,39
219283,245387,13,8,2025,391.1625,32
219310,245387,13,8,2025,469.5375,37
219334,245387,13,8,2025,469.5375,46
219358,245387,13,8,2025,469.5375,45
219384,245387,13,8,2025,391.1625,42
219426,245387,13,8,2025,391.1625,31
219446,245387,13,8,2025,401.85,33
219485,245387,13,8,2025,469.5375,37
219526,245387,13,8,2025,391.1625,38
219550,245387,13,8,2025,401.85,33
219592,245387,13,8,2025,469.5375,36
219619,245387,13,8,2025,469.5375,45
219642,245387,13,8,2025,483.7875,20
219664,245387,13,8,2025,391.1625,49
219714,245387,13,8,2025,391.1625,30
219742,245387,13,8,2025,469.5375,37
219804,245387,13,8,2025,469.5375,46
219846,245387,13,8,2025,401.85,39
219890,245387,13,8,2025,469.5375,37
219916,245387,13,8,2025,391.1625,40
219937,245387,13,8,2025,391.1625,32
220039,245387,13,8,2025,469.5375,36
220100,245387,13,8,2025,391.1625,41
220160,245387,13,8,2025,401.85,33
220248,245387,13,8,2025,401.85,31
220309,245387,13,8,2025,469.5375,37
220336,245387,13,8,2025,469.5375,43
220380,245387,13,8,2025,391.1625,39
220413,245387,13,8,2025,469.5375,37
220454,245387,13,8,2025,469.5375,45
220477,245387,13,8,2025,391.1625,39
220496,245387,13,8,2025,401.85,32
220543,245387,13,8,2025,469.5375,37
220566,245387,13,8,2025,469.5375,46
220610,245387,13,8,2025,469.5375,45
220634,245387,13,8,2025,391.1625,42
220694,245387,13,8,2025,391.1625,31
